time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,cosn_jap_en,cosn_jap_sp,punc_jaccard_en,punc_jaccard_sp,digits_match_en,digits_match_sp,len_ratio_en,len_ratio_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp,comet_jap_en_norm,sbert_jap_en_norm,qe_mix_en,comet_jap_sp_norm,sbert_jap_sp_norm,qe_mix_sp,flags_en,flags_sp,flags_all
0:09:34.05,official,君たちにはなめているこいつの隙をあわよくば突いてほしい,You must find a chink in his defenses and strike at it.,"Tienen que buscar un punto débil en sus defensas,",0.0,0.0,0.0,0.0,1,1,12.0,9.0,0.5861379504203796,0.3544835150241852,-0.3657534718513489,-0.34818127751350403,0.48420534559382306,0.5875348776590363,0.5255371584199084,0.4299543328986206,0.31132423778328044,0.38250229485248455,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:38.92,official,人間には無害で　こいつには効く武器と弾を支給する,"You'll have weapons and ammo that won't hurt humans, but will work on him.","Tendrán armas y municionesque no dañan a los humanos, pero a él sí.",0.0,0.0,0.0,0.0,1,1,7.0,6.5,0.7131668329238892,0.7823994755744934,-0.25906500220298767,-0.269180566072464,0.5412358386032416,0.7201170519160287,0.6127883239283565,0.4706608383652177,0.7750116182398215,0.5924011503150592,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:43.63,official,君たちの家族や友人には絶対秘密だ,You must keep this secret from your family and friends.,Deben guardar el secreto con su familia y amigos.,0.0,0.0,0.0,0.0,1,1,10.0,9.0,0.8546961545944214,0.7897768616676331,0.5048221945762634,0.6169077157974243,0.9495729679996108,0.8678335776256683,0.9168772118500337,0.9272334037495653,0.7830057132199322,0.8695423275377121,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:47.19,official,とにかく時間がない,There's no time to lose.,No hay tiempo que perder.,0.0,0.0,0.0,0.0,1,1,5.0,5.0,0.7318045496940613,0.7704454064369202,0.19744040071964264,0.47396373748779297,0.7852615358126008,0.7395695493628764,0.7669847412327111,0.8535790058544171,0.7620582546936958,0.8169707053901287,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:48.99,official,地球が消えれば　逃げる場所など　どこにもない,"If the Earth should disappear, we'll have nowhere left to run.","Si la Tierra desaparece, no tendremos a dónde huir.",0.0,0.0,0.0,0.0,1,1,3.6666666666666665,3.0,0.8496147990226746,0.9072479009628296,0.014190278947353363,0.33110496401786804,0.6873048885464529,0.8625300816285554,0.7573949657792939,0.779968511250898,0.9102966850739564,0.8320997807801214,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:52.85,official,そういうことです,And that's about it! Now let's make the most of your one remaining year!,"Eso es todo, muchachos.",0.0,0.0,0.0,0.0,1,1,14.0,4.0,0.427312970161438,0.7450497150421143,-0.04848715290427208,0.1825251430273056,0.6538005665626072,0.4217665831259201,0.5609869731879324,0.7034101463317134,0.7345396232255063,0.7158619370892305,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:09:54.58,official,さあ　皆さん　残された1年を有意義に過ごしましょう,,Espero que aprovechen al máximo su último año de secundaria.,0.0,0.0,1.0,0.0,0,0,0.0,3.3333333333333335,0.2664185166358948,0.5040136575698853,-0.684658944606781,0.46236899495124817,0.31373391232096437,0.25383834465056554,0.28977568525280484,0.8476046109174817,0.4733542775302027,0.6979044775625701,length_ratio_extreme;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:10:02.13,official,残された時間は1年,We only have a year.,Solo tendremos un año.,0.0,0.0,0.0,0.0,0,0,5.0,4.0,0.5712820887565613,0.6370773315429688,0.19077050685882568,0.19954784214496613,0.7816961333238726,0.5720295657879686,0.697829506309511,0.7121813913249492,0.6175413425304307,0.6743253718071418,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:10:04.73,official,僕たちがこいつの暗殺に成功しないと,"If we don't manage to assassinate this guy,","Si no logramos asesinarlo en ese tiempo,",0.0,0.0,0.0,0.0,1,1,8.0,7.0,0.817345380783081,0.8602562546730042,0.007179342210292816,-0.12496089935302734,0.6835571810398193,0.828849948828085,0.7416742881551257,0.5449725571411552,0.8593767957025765,0.6707342525657238,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:08.30,official,地球が壊される,Earth will be history,destruirá la Tierra.,0.0,0.0,1.0,0.0,1,1,4.0,3.0,0.5536545515060425,0.8402898907661438,-0.5635724067687988,0.07569098472595215,0.37846091583375513,0.5536314096410361,0.4485291133566675,0.6483619680357624,0.8377413536281375,0.7241137222727124,length_ratio_extreme,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:16.94,official,昼休みですね,"Ah, lunchtime!",Hora del almuerzo.,0.0,0.0,0.0,0.0,1,1,2.0,3.0,0.9124810695648193,0.8937965035438538,-0.18184877932071686,-0.25068771839141846,0.5825118947114164,0.9281446621211107,0.7207650016752941,0.4801896032521421,0.8957208248404107,0.6464020918874496,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:18.84,official,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,I'll just pop over to China for some mapo tofu.,Creo que hoy iré a China para comer mapo tofu.,0.0,0.0,0.0,0.0,1,1,5.0,5.0,0.6975187063217163,0.7600318789482117,-0.15893885493278503,0.08933062851428986,0.5947584316329658,0.7037848398467976,0.6383689949184985,0.6553900342937072,0.7507742136022121,0.6935437060171092,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:23.48,official,暗殺希望者がもしいれば　携帯で呼んでください,Any aspiring assassins are welcome to hit me up on my cell.,"Si alguien quiere intentar asesinarme, que me llame a mi celular.",0.0,0.0,0.0,0.0,1,1,6.0,5.5,0.6801857352256775,0.8243831396102905,0.1954168975353241,0.16677463054656982,0.7841798689315577,0.6856941273335789,0.7447855722923662,0.6952944178692263,0.82050488559468,0.7453786049594078,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:29.87,official,えーと　マッハ20だから,Let's see... if he's traveling at Mach 20...,"A ver, si viaja a Mach 20,",0.0,0.0,0.0,0.0,1,1,4.0,3.5,0.45945316553115845,0.5322669148445129,-0.23468586802482605,-0.4255848526954651,0.5542677439807004,0.45531184385073464,0.5146853839287141,0.3900707799684652,0.5039693516634253,0.4356302086464492,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:32.98,official,マーボーの本場　四川省まで10分くらい,"...it'll take maybe ten minutes to get to Sichuan, home of mapo tofu.", tardará unos diez minutos,0.0,0.0,0.0,1.0,0,0,6.5,2.0,0.7014856338500977,0.6109188795089722,0.2351866513490677,-0.20659910142421722,0.8054388547838853,0.7079251886121124,0.7664333883151762,0.5029070382581483,0.589196187830327,0.5374226980870198,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:digits_mismatch
0:10:36.70,official,確かにあんなもん　ミサイルでも落とせんわな,Guess no missile could shoot that down.,Y supongo que ningún misil logró derribarlo.,0.0,0.0,0.0,0.0,1,1,3.5,3.5,0.7493259906768799,0.5961998701095581,-0.390889972448349,-0.5067439675331116,0.4707685887793018,0.757856971056549,0.5856039416902007,0.34825211920528376,0.5732467502291859,0.43824997161484464,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:40.54,official,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,"Heck, that octopus even grades tests while moving faster than sound!","No puede ser, ese pulpo iba calificando exámenes mientras volaba.",0.0,0.0,0.0,0.0,1,1,3.6666666666666665,3.3333333333333335,0.6741834878921509,0.7499961256980896,-0.04735040292143822,-0.12101292610168457,0.6544082180938658,0.6794294811663169,0.6644167233228463,0.5470068197674824,0.7398995265971448,0.6241639024993473,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:44.67,official,マジで,Seriously?!,¿En serio? ,0.0,0.0,0.0,0.0,1,1,1.0,2.0,0.5617764592170715,0.7109953165054321,0.38597729802131653,0.286004900932312,0.8860442374393062,0.5621083808795504,0.7564698948154038,0.7567299108503661,0.69763846433863,0.7330933322456716,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:45.99,official,俺なんかイラスト付きで返ってきた,"""English Quiz"" ""Perfect answer!! Double octopus!"" Mine came back with a drawing on it.",El mío viene con un dibujo suyo.,0.0,0.0,0.0,0.0,1,1,14.0,7.0,0.46531200408935547,0.5151594281196594,-0.4722950756549835,-0.46229609847068787,0.42725335995786856,0.4614268118749948,0.44092274072471904,0.37115466516929674,0.4854317731738522,0.4168655083711189,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:48.47,official,てか　あいつ　何げに教えてるの　うまくない,"Don't you think he's pretty good at teaching, though?",¿No les parece que es muy bueno enseñando?,0.0,0.0,0.0,0.0,1,1,2.25,2.0,0.768085777759552,0.6370496153831482,-0.30865001678466797,-0.3740731179714203,0.5147300893241219,0.7774368753350126,0.6198128037284782,0.4166131069031177,0.6175113094521436,0.4969723879227281,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:51.27,official,わかる,Right? He taught me math after class and I did great on my test!,"Sí, a mí me estuvo enseñando matemáticas después de clases",0.0,0.0,0.0,0.0,1,1,14.0,10.0,0.20714426040649414,0.31733664870262146,-0.23624595999717712,-0.11462968587875366,0.5534337943081963,0.19197280971489533,0.4088494004708759,0.5502958965148894,0.27107209781947983,0.43860637703672556,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:52.40,official,放課後に数学教わって　次のテストの点　よかったもん,,y me fue muy bien en mi examen.,0.0,0.0,1.0,0.0,1,1,0.0,2.6666666666666665,0.11317851394414902,0.5736169219017029,-0.8481486439704895,-0.45541760325431824,0.2263402306287915,0.09389918483423232,0.1733638123109678,0.37469893075905764,0.5487759918026489,0.44432975517649415,low_qe_mix;length_ratio_extreme,length_ratio_extreme;low_punc_jaccard,EN:low_qe_mix;EN:length_ratio_extreme;SP:length_ratio_extreme;SP:low_punc_jaccard
0:10:56.93,official,まっ　でもさ,"Yeah, but...","Pero, aun así,",0.0,0.0,0.0,0.0,1,1,1.0,1.5,0.832998514175415,0.8736405372619629,0.35741060972213745,-0.2172437161207199,0.8707738682727202,0.8451873865681441,0.8605392755908897,0.4974222133948129,0.8738799306755819,0.6480053003071204,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:10:59.61,official,しょせん俺ら　E組だしな,...we are the E Class.,todos seguimos siendo la clase E.,0.0,0.0,0.0,0.0,1,1,2.5,3.0,0.41092807054519653,0.2576099634170532,-0.3531956374645233,-0.5839124917984009,0.4909181561587489,0.4046653887102026,0.45641704917933035,0.30848968039232927,0.20635259026056174,0.26763484433962226,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:02.34,official,頑張っても仕方ねぇけど,Tryin' our best won't do much.,Esforzarnos no nos servirá de mucho.,0.0,0.0,0.0,0.0,1,1,6.0,6.0,0.4892984628677368,0.5577811002731323,-0.4150165319442749,-0.17786654829978943,0.4578716976043813,0.48646188102531707,0.4693077709727556,0.5177119913971047,0.5316163826147003,0.5232737478841429,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:05.10,official,そう　タコ型の超生物で暗殺のターゲット,"True, he was a super octopoid creature and our assassination target.",Sí. Esa criatura es un pulpo poderoso y nuestro objetivo de asesinato.,0.0,0.0,0.0,0.0,1,1,5.5,6.0,0.6534894108772278,0.8132744431495667,0.18295055627822876,0.023718878626823425,0.7775159661662533,0.6578307260579709,0.7296418701229404,0.6215824266563956,0.8084675632299436,0.6963364812858148,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:10.13,official,なのに,but...,"Pero,",0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.7345200777053833,0.8442320823669434,-0.005402255803346634,0.03686203807592392,0.6768316675899674,0.7424037914730272,0.7030605171431913,0.628354670629951,0.8420130907568059,0.7138180386806929,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:11:11.56,official,あの先生はなぜか普通に先生している,"...for whatever reason, he does a perfectly normal job of teaching.","por alguna razón, nos está enseñando como un profesor normal.",0.0,0.0,0.0,0.0,1,1,11.0,10.0,0.7293814420700073,0.9009299278259277,0.17232920229434967,-0.17635148763656616,0.7718383043146525,0.7370405113132275,0.7579191871140825,0.5184926530398262,0.9034505641443297,0.6724758174816275,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:15.87,official,僕らも同じ　即席の殺し屋であるのを除けば　普通の生徒だ,"And though we're impromptu killers, we're perfectly normal students...","Y aunque somos asesinos improvisados, somos estudiantes normales.",0.0,0.0,0.0,0.0,1,1,3.0,2.6666666666666665,0.8890027403831482,0.9161632657051086,0.13099388778209686,0.3654671013355255,0.7497424454734589,0.903639936349463,0.8113014418238605,0.7976742066180734,0.9199573252563084,0.8465874540733673,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:21.77,official,けど　僕らE組は　少しだけ普通と違う,but the E Class is a little different from the rest.,Pero la clase E es bastante diferente del resto.,0.0,0.0,0.0,0.0,1,1,3.6666666666666665,3.0,0.5328285694122314,0.6425095796585083,0.2944604158401489,0.5320079922676086,0.8371237409069329,0.5318949829905192,0.7150322377403674,0.8834873285948082,0.6234276967001728,0.779463475836954,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:29.06,official,おい　渚,"Hey, Nagisa.","Oye, Nagisa.",0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.7722886800765991,0.7269465923309326,0.0062516555190086365,-0.11203514039516449,0.6830612846272399,0.7818235149432801,0.722566176753656,0.5516327816895233,0.7149231790591423,0.6169489406373709,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:11:31.32,official,ちょっと付き合えよ,Come with us.,Ven con nosotros.,0.0,0.0,0.0,0.0,1,1,3.0,3.0,0.5501481294631958,0.5913771390914917,-0.06330044567584991,0.04812588170170784,0.645882097091254,0.549971698171163,0.6075179375232176,0.6341585640856455,0.5680208654326995,0.6077034846244671,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:32.93,official,暗殺の計画　進めようぜ,It's time to put our assassination plan into action.,Pondremos en marcha nuestro plan de asesinato.,0.0,0.0,0.0,0.0,1,1,4.5,3.5,0.7945950627326965,0.865733802318573,0.26362529397010803,0.1969386488199234,0.8206407769273202,0.8051050604789747,0.814426490347982,0.7108369585924853,0.8653122361938201,0.7726270696330193,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:39.87,official,あのタコ　機嫌によって顔の色が変わるだろ,"That octopus's face changes color according to his mood, right?",Su cara cambia de color según su estado de ánimo.,0.0,0.0,0.0,0.0,1,1,5.0,5.0,0.6859196424484253,0.8639363050460815,0.3269352912902832,0.407880038022995,0.854483237799567,0.6916787024286072,0.7893614236511831,0.8195282179001291,0.8633644780391875,0.8370627219557525,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:43.92,official,観察しとけって言ったやつ　できてるか,Did you do those observations I told you to?,¿Anotaste todo lo que observaste como te dije?,0.0,0.0,0.0,0.0,1,1,4.5,4.0,0.6570580005645752,0.7173643708229065,-0.6086552739143372,-0.5601512789726257,0.35436179670623974,0.6615553229406249,0.4772392071999938,0.3207330630422091,0.7045399365544762,0.4742558124471159,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:47.21,official,一応,,,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.8615987300872803,0.8615987300872803,-0.41990232467651367,-0.4199022352695465,0.455259989242833,0.8750379113864646,0.6231711581002857,0.39299884850219446,0.8608314946751796,0.5801319069713885,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:11:48.84,official,余裕な時は　緑のしましまなのは知ってるよね,More or less. We know it's striped green when he's feeling confident.,Más o menos. Las rayas verdes aparecen cuando se siente confiado.,0.0,0.0,0.0,0.0,1,1,6.0,5.5,0.5619916915893555,0.6061927676200867,-0.9433255791664124,-0.8061232566833496,0.17546324687188422,0.5623330225147872,0.3302111571290454,0.19399167713983093,0.5840749989906221,0.3500250058801474,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:53.34,official,生徒の解答が間違っていたら暗い紫,"""A: A"" ""K: kiha"" ""B: bara"" When we give a wrong answer, it's dark purple.","Si damos una respuesta incorrecta, él se pone morado.",0.0,0.0,0.0,0.0,1,1,15.0,9.0,0.6927968859672546,0.366074800491333,-0.7387645244598389,-0.2865065038204193,0.28481168760679865,0.6988565967834285,0.4504296512774506,0.4617333443365414,0.32388449094017074,0.4065938029779932,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:57.06,official,正解だったら明るい朱色,"""A. Akiyama"" ""K: Kiyohara"" ""B: Burkleo"" A right answer makes it go bright scarlet.","Con una respuesta correcta, se pone rojo.",0.0,0.0,0.0,0.0,1,1,14.0,7.0,0.5869956016540527,0.4927082061767578,-0.5996761918067932,-0.5600627660751343,0.3591615794855135,0.5884300226297986,0.4508689567432276,0.32077867086877015,0.46110375260326036,0.3769087035625662,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:11:59.97,official,面白いのは昼休みの後で…,But what's really interesting is after lunch..,Lo interesante es que tras el almuerzo...,0.0,0.0,0.0,0.0,1,1,7.0,7.0,0.8989197015762329,0.9182814359664917,0.08516950905323029,-0.2403828501701355,0.725246950136698,0.9139904350005479,0.8007443440822379,0.4854993677711019,0.9222525628973596,0.660200645821605,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:02.13,official,俺は知らなくていいんだよ,I don't need to know all that.,No necesito saber todo eso.,0.0,0.0,0.0,0.0,1,1,7.0,5.0,0.733627438545227,0.7641995549201965,0.21350020170211792,0.539303719997406,0.7938463282525192,0.7414721290168359,0.7728966485582458,0.8872465805723988,0.7552902843548807,0.8344640620853916,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:05.05,official,作戦がある,"I have a plan... and when he lets his guard down the most,","Tengo un plan, y en el momento en que baje la guardia,",0.0,0.0,0.0,0.0,1,1,13.0,12.0,0.4562784731388092,0.6967373490333557,-0.39824363589286804,-0.4444841742515564,0.4668376761600795,0.4519983641783997,0.4609019513674076,0.380332572271283,0.6821886092332969,0.5010749870560885,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:06.79,official,あいつが一番油断してる顔の時に　お前がやりに行け,you are going to carry it out.,tú lo llevarás a cabo.,0.0,0.0,0.0,0.0,1,1,3.5,2.5,0.31084224581718445,0.4818117022514343,-0.9101684093475342,-0.768159806728363,0.19318746531648429,0.30020413554301445,0.23599413340709635,0.2135530121573881,0.4492963609023994,0.30785035165539265,low_qe_mix;length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:low_qe_mix;EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:11.55,official,ぼ…僕が,M-Me? But...,¿Pero por qué yo?,0.0,0.0,0.0,0.0,1,1,2.0,4.0,0.7037534713745117,0.608644962310791,-0.20685933530330658,-0.22458167374134064,0.5691424617930517,0.7102921686557265,0.6256023445381217,0.4936412017235397,0.5867321836654819,0.5308775945003166,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:13.20,official,でも…,,,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.6064406037330627,0.6064406037330627,-0.11940672993659973,-0.11940672993659973,0.615890392618752,0.6087250972872936,0.6130242744861687,0.547834440579774,0.5843435528390475,0.5624380854834834,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:13.83,official,いい子ぶってんじゃねえよ,Don't be such a goody-goody. We're the E Class,"No te hagas el bueno, Nagisa. También eres de la clase E.",0.0,0.0,0.0,0.0,1,1,9.0,12.0,0.49379563331604004,0.6357539892196655,-0.8573954105377197,-0.579344630241394,0.22139735669114616,0.49115565321546334,0.32930067530087304,0.31084335136628916,0.6161073760699355,0.43294896124774773,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:15.95,official,俺らはE組だ,,,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6056385040283203,0.6056385040283203,-0.44898971915245056,-0.44898971915245056,0.439711275752147,0.6078879323785753,0.5069819384027183,0.3780110110499625,0.5834744020121452,0.46019636743483555,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:12:17.93,official,進学校で有名なこの学校のレベルについていけなかった脱落組,the misfits that can't keep up at this famous prep school,Los inadaptados que no pueden seguir el ritmo de esta prestigiosa escuela.,0.0,0.0,0.0,0.0,1,1,11.0,12.0,0.6731491088867188,0.7134537100791931,-0.5234946608543396,-0.6131793856620789,0.39988453935878276,0.6783498824573997,0.5112706765982296,0.29340939879333056,0.7003023660890636,0.45616658571162383,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:22.98,official,通称　エンドのE組,They call us... the End Class.,Nos llaman la clase End.,0.0,0.0,0.0,0.0,1,1,3.0,2.5,0.5443214774131775,0.6489272713661194,-0.4571819305419922,-0.5568696856498718,0.43533211598049765,0.5438903237450827,0.4787553990863317,0.32242396169483106,0.630381872124368,0.44560712586664586,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:27.72,official,毎日山の上の隔離校舎まで通わされて,"""Old Campus"" Every day, they send us to this isolated","A diario nos envían a este campus aislado en esta montaña,",0.0,0.0,0.0,0.0,1,1,10.0,11.0,0.5275564789772034,0.7913389205932617,-0.6272857189178467,-0.2779639661312103,0.34440286237118967,0.5263924138190066,0.4171986829503164,0.46613503706564957,0.7846983516772873,0.5935603629103047,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:12:31.31,official,あらゆる面でカスみたいに差別されてる,"mountaintop campus, discriminating against us like we're scum.",y todos nos discriminan como si fuéramos basura.,0.0,0.0,0.0,0.0,1,1,8.0,8.0,0.5855837464332581,0.7649695873260498,-0.31786051392555237,-0.13591821491718292,0.5098066032666523,0.5869564456666708,0.5406665402266597,0.5393266076582267,0.7561246872331411,0.6260458394881925,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
